69	121	0.215	6.32455532033675	    14.2126704035518 	18.434948822922     39.2894068625003
69	121	0.252	6.32455532033675	    14.2126704035518	    18.434948822922	    39.2894068625003
101	143	0.208	59.3969696196699	    858.469568476367	    135.000	            135.566331929739
80	129	1.418	39.446165846632	    481.20889434839  	149.53445508054	    146.012723603415
42	101	0.419	43.3820239269677   	618.556383848715	    115.974393962431	    114.244639252158
42	101	0.531	43.3820239269677   	618.556383848715	    115.974393962431	    114.244639252158
81	129	0.568	32.2490309931942	    427.23529816718	    150.255118703057  	151.935401784944
42	101	0.248	43.3820239269677	    618.556383848715	    115.974393962431	    114.244639252158
42	101	0.27	43.3820239269677 	618.556383848715	    115.974393962431	    114.244639252158
81	129	0.655	25.9615099714943	    378.790179386952	    105.642246457208 	116.497405660086
42	101	0.281	4.47213595499958 	115.602768132947	    153.434948822922    	142.733598099022
42	101	0.281	4.47213595499958 	115.602768132947	    153.434948822922	    142.733598099022
81	129	0.341	11.4017542509913 	197.909070029647	    15.2551187030577    	14.0362434679264
42	101	0.266	8.60232526704262 	93.7229961108798	    144.462322208025	    129.805571092265
42	101	0.317	8.60232526704262	    93.7229961108798   	144.462322208025	    129.805571092265
81	129	0.233	8.24621125123532	    89.1852005660132 	165.963756532073	    162.377702771331
42	101	1.043	36.2215405525496	    759.032278628517	    96.3401917459099 	90.5284045926534
42	101	1.386	36.2215405525496  	759.032278628517	    96.3401917459099	    90.5284045926534
81	129	0.276	11.3137084989847 	106.066017177982	    45.000	            45.000
42	101	0.64	56.9209978830308 	979.389605825996	    108.434948822922	    103.582200237452
42	101	0.83	56.9209978830308 	979.389605825996	    108.434948822922	    103.582200237452
42	101	0.731	103.846039885977	    1736.09331546435	    74.3577535427912 	71.6694149587668
42	101	0.92	103.846039885977 	1736.09331546435  	74.3577535427912   	71.6694149587668
49	107	0.727	106.677082824756 	1706.72200431118	    149.588918732874    	150.130200777048
49	107	0.964	106.677082824756	    1706.72200431118	    149.588918732874	    150.130200777048
42	101	0.221	45.6946386351834	    819.640164950449 	23.1985905136481	    20.646042800093
42	101	0.206	45.6946386351834	    819.640164950449 	23.1985905136481    	20.646042800093
50	108	0.209	125.299640861416	    1799.71219921408 	28.6104596659652	    22.8892481463062
42	101	0.217	80.3243425120928 	1325.42596926422	    161.11391263029	    164.464319240567
42	101	0.222	80.3243425120928	    1325.42596926422	    161.11391263029	    164.464319240567
42	101	0.261	41.9761837236307	    774.861277907213  	102.380756928807	    109.370307018679
42	101	0.305	41.9761837236307	    774.861277907213	    102.380756928807	    109.370307018679
96	140	0.298	40.4969134626331 	711.901678604566    147.094757077012	    147.738681420719
96	140	0.376	40.4969134626331 	711.901678604566	    147.094757077012	    147.738681420719
42	101	0.359	152.970585407783	    2412.66864695506	    131.820169880135 	134.764907265057
42	101	0.457	152.970585407783	    2412.66864695506	    131.820169880135	    134.764907265057
97	140	0.253	146.013697987551 	2309.14876090736 	126.085073042852	    125.41076427126
97	140	0.294	146.013697987551	    2309.14876090736  	126.085073042852	    125.41076427126
52	110	0.275	377.91533443352	    5759.93350656064	    137.359166132581  	136.744652593717
52	110	0.326	377.91533443352	    5759.93350656064	    137.359166132581  	136.744652593717
42	101	0.42	374.400854699879 	6122.28927771303  	126.747470952863   	127.594269081654
42	101	0.534	374.400854699879	    6122.28927771303    126.747470952863  	127.594269081654
98	140	0.224	439.317652729775 	6867.14642336975 	138.691385986451	    138.033873104212
98	140	0.272	439.317652729775  	6867.14642336975	    138.691385986451	    138.033873104212
109	148	0.241	353.510961640512	    5993.72888943101	    140.049166467582    	139.167487101462
42	101	0.235	208.197022072843	    3217.25504118029  	138.115064759905	    132.631880297472
42	101	0.264	208.197022072843  	3217.25504118029    	138.115064759905	    132.631880297472
101	143	0.792	151.009933448101 	2748.1968633997	    11.4587523458772	    5.61724045287749
101	143	1.036	151.009933448101	    2748.1968633997	    11.4587523458772	    5.61724045287749
102	143	0.272	92.4553946506097 	1343.61080674427    	141.146625659646   	144.145062092818
102	143	0.35	92.4553946506097 	1343.61080674427	    141.146625659646	    144.145062092818
83	130	0.274	157.200508905028	    2363.08315554065	    143.275892827075	    141.56360287927
114	277	0.323	29.5296461204668 	524.061065144129    	61.6992442339936	    89.1253232288786
103	144	0.384	316.840653957158 	4732.33008147149    	61.3318116084682	    64.9728665123939
103	144	0.5	    316.840653957158 	4732.33008147149	    61.3318116084682	    64.9728665123939
83	130	0.231	748.199171344101 	10958.1316838227 	153.743171800415	    153.619675219611
114	279	0.217	53.2541078227773	    786.90278942192	    124.286876977208	    120.214508316631
104	145	0.322	449.090191386986	    6953.39528575788 	178.851686034015	    176.578378399786
104	145	0.413	449.090191386986	    6953.39528575788 	178.851686034015	    176.578378399786
59	114	0.218	4.47213595499958 	82.7647267862342 	26.5650511770779	    25.0168934781
89	134	0.305	12.000	            122.000	            0.000	            0.000
27	213	0.237	11.3137084989847	    134.350288425444 	135.000	            135.000
75	125	0.233	11.6619037896906   	164.693655008321	    59.0362434679264	    65.6136288981986
